candidate_id,nearest_neighbor_reference_index,nearest_neighbor_cosine_similarity,novelty_distance,nearest_neighbor_protein_id,nearest_neighbor_host_genus,nearest_neighbor_virus_accession
round4_cand24,132,0.99901282787323,0.0009871721267700195,QFR57578.1,Klebsiella,MN434096
round4_cand335,132,0.999096155166626,0.0009038448333740234,QFR57578.1,Klebsiella,MN434096
round4_cand35,132,0.9991754293441772,0.0008245706558227539,QFR57578.1,Klebsiella,MN434096
round4_cand34,132,0.9991252422332764,0.0008747577667236328,QFR57578.1,Klebsiella,MN434096
round4_cand37,132,0.9991120100021362,0.0008879899978637695,QFR57578.1,Klebsiella,MN434096
round4_cand22,132,0.9991620779037476,0.0008379220962524414,QFR57578.1,Klebsiella,MN434096
round4_cand11,132,0.9993634819984436,0.0006365180015563965,QFR57578.1,Klebsiella,MN434096
round4_cand287,132,0.9989350438117981,0.0010649561882019043,QFR57578.1,Klebsiella,MN434096
round4_cand417,132,0.9993041753768921,0.0006958246231079102,QFR57578.1,Klebsiella,MN434096
round4_cand183,132,0.9985673427581787,0.001432657241821289,QFR57578.1,Klebsiella,MN434096
round4_cand78,132,0.9991155862808228,0.0008844137191772461,QFR57578.1,Klebsiella,MN434096
round4_cand63,132,0.9991180896759033,0.0008819103240966797,QFR57578.1,Klebsiella,MN434096
round4_cand412,132,0.9993157386779785,0.0006842613220214844,QFR57578.1,Klebsiella,MN434096
round4_cand302,132,0.9989928007125854,0.0010071992874145508,QFR57578.1,Klebsiella,MN434096
round4_cand7,132,0.9992537498474121,0.0007462501525878906,QFR57578.1,Klebsiella,MN434096
round4_cand111,132,0.9991599321365356,0.0008400678634643555,QFR57578.1,Klebsiella,MN434096
round4_cand6,132,0.9992926120758057,0.0007073879241943359,QFR57578.1,Klebsiella,MN434096
round4_cand145,132,0.9986620545387268,0.0013379454612731934,QFR57578.1,Klebsiella,MN434096
round4_cand18,132,0.9990673065185547,0.0009326934814453125,QFR57578.1,Klebsiella,MN434096
round4_cand246,132,0.9992704391479492,0.0007295608520507812,QFR57578.1,Klebsiella,MN434096
round4_cand21,132,0.9990429878234863,0.0009570121765136719,QFR57578.1,Klebsiella,MN434096
round4_cand272,132,0.9988911151885986,0.0011088848114013672,QFR57578.1,Klebsiella,MN434096
round4_cand232,132,0.9993747472763062,0.0006252527236938477,QFR57578.1,Klebsiella,MN434096
round4_cand136,132,0.998663067817688,0.0013369321823120117,QFR57578.1,Klebsiella,MN434096
round4_cand377,132,0.9989249110221863,0.0010750889778137207,QFR57578.1,Klebsiella,MN434096
round4_cand67,132,0.9987684488296509,0.001231551170349121,QFR57578.1,Klebsiella,MN434096
round4_cand62,132,0.9993404746055603,0.0006595253944396973,QFR57578.1,Klebsiella,MN434096
round4_cand511,132,0.998937726020813,0.0010622739791870117,QFR57578.1,Klebsiella,MN434096
round4_cand20,132,0.9992657899856567,0.0007342100143432617,QFR57578.1,Klebsiella,MN434096
round4_cand443,132,0.9993458986282349,0.0006541013717651367,QFR57578.1,Klebsiella,MN434096
round4_cand342,132,0.9991527795791626,0.0008472204208374023,QFR57578.1,Klebsiella,MN434096
round4_cand137,132,0.9985485672950745,0.0014514327049255371,QFR57578.1,Klebsiella,MN434096
round4_cand298,132,0.9990366697311401,0.0009633302688598633,QFR57578.1,Klebsiella,MN434096
round4_cand634,132,0.9987081289291382,0.0012918710708618164,QFR57578.1,Klebsiella,MN434096
round4_cand0,132,0.9994078874588013,0.0005921125411987305,QFR57578.1,Klebsiella,MN434096
round4_cand218,132,0.9990471005439758,0.0009528994560241699,QFR57578.1,Klebsiella,MN434096
round4_cand36,132,0.9989794492721558,0.0010205507278442383,QFR57578.1,Klebsiella,MN434096
round4_cand28,132,0.9992947578430176,0.0007052421569824219,QFR57578.1,Klebsiella,MN434096
round4_cand445,132,0.9991092681884766,0.0008907318115234375,QFR57578.1,Klebsiella,MN434096
round4_cand53,132,0.9991733431816101,0.0008266568183898926,QFR57578.1,Klebsiella,MN434096
round4_cand233,132,0.9993094801902771,0.0006905198097229004,QFR57578.1,Klebsiella,MN434096
round4_cand29,132,0.9994323253631592,0.0005676746368408203,QFR57578.1,Klebsiella,MN434096
round4_cand93,132,0.9989355802536011,0.0010644197463989258,QFR57578.1,Klebsiella,MN434096
round4_cand54,132,0.9992161989212036,0.0007838010787963867,QFR57578.1,Klebsiella,MN434096
round4_cand176,132,0.9984570741653442,0.0015429258346557617,QFR57578.1,Klebsiella,MN434096
round4_cand15,132,0.999247670173645,0.0007523298263549805,QFR57578.1,Klebsiella,MN434096
round4_cand9,132,0.9992663264274597,0.0007336735725402832,QFR57578.1,Klebsiella,MN434096
round4_cand275,132,0.9992016553878784,0.000798344612121582,QFR57578.1,Klebsiella,MN434096
round4_cand58,132,0.9994071125984192,0.0005928874015808105,QFR57578.1,Klebsiella,MN434096
round4_cand50,132,0.9991353154182434,0.0008646845817565918,QFR57578.1,Klebsiella,MN434096
