candidate_id,nearest_neighbor_reference_index,nearest_neighbor_cosine_similarity,novelty_distance,nearest_neighbor_protein_id,nearest_neighbor_host_genus,nearest_neighbor_virus_accession
round6_cand97,132,0.9973440170288086,0.0026559829711914062,QFR57578.1,Klebsiella,MN434096
round6_cand13,132,0.9968794584274292,0.0031205415725708008,QFR57578.1,Klebsiella,MN434096
round6_cand260,132,0.9968228340148926,0.003177165985107422,QFR57578.1,Klebsiella,MN434096
round6_cand65,132,0.9971543550491333,0.0028456449508666992,QFR57578.1,Klebsiella,MN434096
round6_cand161,132,0.9974149465560913,0.0025850534439086914,QFR57578.1,Klebsiella,MN434096
round6_cand369,132,0.9976692199707031,0.002330780029296875,QFR57578.1,Klebsiella,MN434096
round6_cand157,132,0.9976502656936646,0.0023497343063354492,QFR57578.1,Klebsiella,MN434096
round6_cand254,132,0.9970099925994873,0.0029900074005126953,QFR57578.1,Klebsiella,MN434096
round6_cand511,132,0.9973923563957214,0.0026076436042785645,QFR57578.1,Klebsiella,MN434096
round6_cand272,132,0.9970489740371704,0.00295102596282959,QFR57578.1,Klebsiella,MN434096
round6_cand423,132,0.9977176189422607,0.002282381057739258,QFR57578.1,Klebsiella,MN434096
round6_cand587,132,0.9972994923591614,0.002700507640838623,QFR57578.1,Klebsiella,MN434096
round6_cand93,132,0.9979950189590454,0.00200498104095459,QFR57578.1,Klebsiella,MN434096
round6_cand80,132,0.9976458549499512,0.002354145050048828,QFR57578.1,Klebsiella,MN434096
round6_cand572,132,0.9970349073410034,0.002965092658996582,QFR57578.1,Klebsiella,MN434096
round6_cand565,132,0.99704909324646,0.002950906753540039,QFR57578.1,Klebsiella,MN434096
round6_cand91,132,0.9982556104660034,0.001744389533996582,QFR57578.1,Klebsiella,MN434096
round5_cand294,132,0.9976873397827148,0.0023126602172851562,QFR57578.1,Klebsiella,MN434096
round6_cand276,132,0.9970583915710449,0.002941608428955078,QFR57578.1,Klebsiella,MN434096
round6_cand628,132,0.9975346326828003,0.002465367317199707,QFR57578.1,Klebsiella,MN434096
round6_cand185,132,0.9978287220001221,0.0021712779998779297,QFR57578.1,Klebsiella,MN434096
round6_cand620,132,0.9972547292709351,0.0027452707290649414,QFR57578.1,Klebsiella,MN434096
round5_cand512,132,0.9985643625259399,0.0014356374740600586,QFR57578.1,Klebsiella,MN434096
round6_cand147,132,0.9979302883148193,0.002069711685180664,QFR57578.1,Klebsiella,MN434096
round5_cand116,132,0.9975394010543823,0.0024605989456176758,QFR57578.1,Klebsiella,MN434096
round5_cand386,132,0.997653067111969,0.002346932888031006,QFR57578.1,Klebsiella,MN434096
round5_cand251,132,0.9980219602584839,0.0019780397415161133,QFR57578.1,Klebsiella,MN434096
round6_cand627,132,0.9970566034317017,0.00294339656829834,QFR57578.1,Klebsiella,MN434096
round5_cand164,132,0.9984853267669678,0.0015146732330322266,QFR57578.1,Klebsiella,MN434096
round6_cand598,132,0.9973479509353638,0.0026520490646362305,QFR57578.1,Klebsiella,MN434096
round5_cand158,132,0.9983867406845093,0.0016132593154907227,QFR57578.1,Klebsiella,MN434096
round6_cand537,132,0.99662184715271,0.003378152847290039,QFR57578.1,Klebsiella,MN434096
round5_cand53,132,0.9968209266662598,0.0031790733337402344,QFR57578.1,Klebsiella,MN434096
round5_cand378,132,0.9974865317344666,0.0025134682655334473,QFR57578.1,Klebsiella,MN434096
round5_cand106,132,0.9983346462249756,0.001665353775024414,QFR57578.1,Klebsiella,MN434096
round5_cand620,132,0.9981719255447388,0.0018280744552612305,QFR57578.1,Klebsiella,MN434096
round5_cand502,132,0.998360276222229,0.001639723777770996,QFR57578.1,Klebsiella,MN434096
round5_cand163,132,0.9983898401260376,0.0016101598739624023,QFR57578.1,Klebsiella,MN434096
round5_cand557,132,0.9981403350830078,0.0018596649169921875,QFR57578.1,Klebsiella,MN434096
round5_cand93,132,0.9979537725448608,0.00204622745513916,QFR57578.1,Klebsiella,MN434096
round5_cand5,132,0.9975946545600891,0.0024053454399108887,QFR57578.1,Klebsiella,MN434096
round5_cand408,132,0.9975382089614868,0.0024617910385131836,QFR57578.1,Klebsiella,MN434096
round5_cand96,132,0.9981143474578857,0.0018856525421142578,QFR57578.1,Klebsiella,MN434096
round5_cand501,132,0.9977300763130188,0.002269923686981201,QFR57578.1,Klebsiella,MN434096
round5_cand329,132,0.9976545572280884,0.002345442771911621,QFR57578.1,Klebsiella,MN434096
round5_cand543,132,0.9985793828964233,0.0014206171035766602,QFR57578.1,Klebsiella,MN434096
round5_cand237,132,0.9980522394180298,0.0019477605819702148,QFR57578.1,Klebsiella,MN434096
round5_cand255,132,0.9976118206977844,0.002388179302215576,QFR57578.1,Klebsiella,MN434096
round5_cand193,132,0.9983920454978943,0.0016079545021057129,QFR57578.1,Klebsiella,MN434096
round4_cand22,132,0.9987800717353821,0.00121992826461792,QFR57578.1,Klebsiella,MN434096
