candidate_id,nearest_neighbor_reference_index,nearest_neighbor_cosine_similarity,novelty_distance,nearest_neighbor_protein_id,nearest_neighbor_host_genus,nearest_neighbor_virus_accession
round6_cand150,132,0.9971888661384583,0.002811133861541748,QFR57578.1,Klebsiella,MN434096
round6_cand528,132,0.9978240728378296,0.00217592716217041,QFR57578.1,Klebsiella,MN434096
round6_cand199,132,0.9977450370788574,0.002254962921142578,QFR57578.1,Klebsiella,MN434096
round6_cand117,132,0.9983510971069336,0.0016489028930664062,QFR57578.1,Klebsiella,MN434096
round6_cand564,132,0.9981103539466858,0.001889646053314209,QFR57578.1,Klebsiella,MN434096
round6_cand100,132,0.9984996318817139,0.0015003681182861328,QFR57578.1,Klebsiella,MN434096
round6_cand78,132,0.998433530330658,0.001566469669342041,QFR57578.1,Klebsiella,MN434096
round6_cand585,132,0.9986604452133179,0.001339554786682129,QFR57578.1,Klebsiella,MN434096
round6_cand331,132,0.9987328052520752,0.0012671947479248047,QFR57578.1,Klebsiella,MN434096
round6_cand392,132,0.998221755027771,0.001778244972229004,QFR57578.1,Klebsiella,MN434096
round6_cand120,132,0.9983479976654053,0.0016520023345947266,QFR57578.1,Klebsiella,MN434096
round6_cand58,132,0.9987496733665466,0.0012503266334533691,QFR57578.1,Klebsiella,MN434096
round6_cand309,132,0.9981217980384827,0.001878201961517334,QFR57578.1,Klebsiella,MN434096
round6_cand317,132,0.9982144832611084,0.0017855167388916016,QFR57578.1,Klebsiella,MN434096
round6_cand460,132,0.9990319609642029,0.0009680390357971191,QFR57578.1,Klebsiella,MN434096
round6_cand99,132,0.99834144115448,0.0016585588455200195,QFR57578.1,Klebsiella,MN434096
round6_cand319,132,0.9984170198440552,0.0015829801559448242,QFR57578.1,Klebsiella,MN434096
round6_cand193,132,0.998188853263855,0.0018111467361450195,QFR57578.1,Klebsiella,MN434096
round6_cand233,132,0.9984129071235657,0.0015870928764343262,QFR57578.1,Klebsiella,MN434096
round6_cand202,132,0.9981329441070557,0.001867055892944336,QFR57578.1,Klebsiella,MN434096
round6_cand240,132,0.9979796409606934,0.0020203590393066406,QFR57578.1,Klebsiella,MN434096
round6_cand580,132,0.9989299178123474,0.0010700821876525879,QFR57578.1,Klebsiella,MN434096
round6_cand443,132,0.9985551238059998,0.0014448761940002441,QFR57578.1,Klebsiella,MN434096
round6_cand127,132,0.9983565807342529,0.0016434192657470703,QFR57578.1,Klebsiella,MN434096
round6_cand275,132,0.9986662268638611,0.001333773136138916,QFR57578.1,Klebsiella,MN434096
round6_cand534,132,0.9985024333000183,0.0014975666999816895,QFR57578.1,Klebsiella,MN434096
round6_cand315,132,0.9982675313949585,0.001732468605041504,QFR57578.1,Klebsiella,MN434096
round6_cand103,132,0.9987689256668091,0.001231074333190918,QFR57578.1,Klebsiella,MN434096
round5_cand252,132,0.9982125759124756,0.001787424087524414,QFR57578.1,Klebsiella,MN434096
round6_cand598,132,0.9992022514343262,0.0007977485656738281,QFR57578.1,Klebsiella,MN434096
round6_cand201,132,0.9980079531669617,0.00199204683303833,QFR57578.1,Klebsiella,MN434096
round6_cand435,132,0.9989123940467834,0.0010876059532165527,QFR57578.1,Klebsiella,MN434096
round6_cand220,132,0.9984095096588135,0.0015904903411865234,QFR57578.1,Klebsiella,MN434096
round6_cand307,132,0.9982175230979919,0.0017824769020080566,QFR57578.1,Klebsiella,MN434096
round5_cand197,132,0.9988346099853516,0.0011653900146484375,QFR57578.1,Klebsiella,MN434096
round6_cand93,132,0.9986064434051514,0.0013935565948486328,QFR57578.1,Klebsiella,MN434096
round6_cand512,132,0.9984011650085449,0.0015988349914550781,QFR57578.1,Klebsiella,MN434096
round6_cand247,132,0.9985692501068115,0.0014307498931884766,QFR57578.1,Klebsiella,MN434096
round6_cand533,132,0.9986587762832642,0.0013412237167358398,QFR57578.1,Klebsiella,MN434096
round6_cand73,132,0.9987302422523499,0.0012697577476501465,QFR57578.1,Klebsiella,MN434096
round5_cand284,132,0.9985237121582031,0.001476287841796875,QFR57578.1,Klebsiella,MN434096
round6_cand619,132,0.999199628829956,0.0008003711700439453,QFR57578.1,Klebsiella,MN434096
round5_cand160,132,0.9984971284866333,0.0015028715133666992,QFR57578.1,Klebsiella,MN434096
round6_cand316,132,0.9985281229019165,0.001471877098083496,QFR57578.1,Klebsiella,MN434096
round6_cand243,132,0.9981781244277954,0.0018218755722045898,QFR57578.1,Klebsiella,MN434096
round5_cand534,132,0.9985601305961609,0.0014398694038391113,QFR57578.1,Klebsiella,MN434096
round6_cand254,132,0.9982499480247498,0.0017500519752502441,QFR57578.1,Klebsiella,MN434096
round5_cand37,132,0.9989315271377563,0.0010684728622436523,QFR57578.1,Klebsiella,MN434096
round6_cand282,132,0.9984903335571289,0.0015096664428710938,QFR57578.1,Klebsiella,MN434096
round5_cand525,132,0.9982812404632568,0.001718759536743164,QFR57578.1,Klebsiella,MN434096
