candidate_id,nearest_neighbor_reference_index,nearest_neighbor_cosine_similarity,novelty_distance,nearest_neighbor_protein_id,nearest_neighbor_host_genus,nearest_neighbor_virus_accession
round6_cand28,132,0.9983854293823242,0.0016145706176757812,QFR57578.1,Klebsiella,MN434096
round6_cand110,132,0.9984008073806763,0.0015991926193237305,QFR57578.1,Klebsiella,MN434096
round6_cand81,132,0.9988481998443604,0.0011518001556396484,QFR57578.1,Klebsiella,MN434096
round6_cand261,132,0.998562216758728,0.0014377832412719727,QFR57578.1,Klebsiella,MN434096
round6_cand101,132,0.9989786744117737,0.0010213255882263184,QFR57578.1,Klebsiella,MN434096
round6_cand152,132,0.9990831613540649,0.0009168386459350586,QFR57578.1,Klebsiella,MN434096
round6_cand188,132,0.9989891052246094,0.001010894775390625,QFR57578.1,Klebsiella,MN434096
round6_cand198,132,0.9988242387771606,0.0011757612228393555,QFR57578.1,Klebsiella,MN434096
round6_cand161,132,0.9989575743675232,0.0010424256324768066,QFR57578.1,Klebsiella,MN434096
round6_cand171,132,0.9989489912986755,0.0010510087013244629,QFR57578.1,Klebsiella,MN434096
round6_cand333,132,0.9989815950393677,0.0010184049606323242,QFR57578.1,Klebsiella,MN434096
round6_cand191,132,0.9991965293884277,0.0008034706115722656,QFR57578.1,Klebsiella,MN434096
round6_cand572,132,0.9985252618789673,0.0014747381210327148,QFR57578.1,Klebsiella,MN434096
round6_cand487,132,0.9985066056251526,0.0014933943748474121,QFR57578.1,Klebsiella,MN434096
round6_cand247,132,0.9990818500518799,0.0009181499481201172,QFR57578.1,Klebsiella,MN434096
round6_cand116,132,0.9990169405937195,0.0009830594062805176,QFR57578.1,Klebsiella,MN434096
round6_cand254,132,0.998945951461792,0.0010540485382080078,QFR57578.1,Klebsiella,MN434096
round6_cand105,132,0.9989004135131836,0.0010995864868164062,QFR57578.1,Klebsiella,MN434096
round6_cand257,132,0.9986279010772705,0.0013720989227294922,QFR57578.1,Klebsiella,MN434096
round6_cand237,132,0.998843789100647,0.0011562108993530273,QFR57578.1,Klebsiella,MN434096
round6_cand114,132,0.9989575147628784,0.001042485237121582,QFR57578.1,Klebsiella,MN434096
round6_cand84,132,0.9986716508865356,0.0013283491134643555,QFR57578.1,Klebsiella,MN434096
round6_cand127,132,0.9989163875579834,0.0010836124420166016,QFR57578.1,Klebsiella,MN434096
round6_cand184,132,0.998989462852478,0.0010105371475219727,QFR57578.1,Klebsiella,MN434096
round6_cand183,132,0.9990288019180298,0.0009711980819702148,QFR57578.1,Klebsiella,MN434096
round6_cand440,132,0.9989573359489441,0.0010426640510559082,QFR57578.1,Klebsiella,MN434096
round6_cand311,132,0.9988499879837036,0.0011500120162963867,QFR57578.1,Klebsiella,MN434096
round6_cand162,132,0.9990511536598206,0.0009488463401794434,QFR57578.1,Klebsiella,MN434096
round6_cand123,132,0.998987078666687,0.0010129213333129883,QFR57578.1,Klebsiella,MN434096
round6_cand215,132,0.998892068862915,0.001107931137084961,QFR57578.1,Klebsiella,MN434096
round6_cand465,132,0.9986670017242432,0.001332998275756836,QFR57578.1,Klebsiella,MN434096
round6_cand581,132,0.9991573095321655,0.0008426904678344727,QFR57578.1,Klebsiella,MN434096
round6_cand491,132,0.9986448287963867,0.0013551712036132812,QFR57578.1,Klebsiella,MN434096
round5_cand102,132,0.9991343021392822,0.0008656978607177734,QFR57578.1,Klebsiella,MN434096
round6_cand240,132,0.9989395141601562,0.00106048583984375,QFR57578.1,Klebsiella,MN434096
round6_cand284,132,0.998909056186676,0.0010909438133239746,QFR57578.1,Klebsiella,MN434096
round6_cand492,132,0.9986382722854614,0.0013617277145385742,QFR57578.1,Klebsiella,MN434096
round6_cand288,132,0.9989539384841919,0.0010460615158081055,QFR57578.1,Klebsiella,MN434096
round6_cand302,132,0.9988350868225098,0.0011649131774902344,QFR57578.1,Klebsiella,MN434096
round6_cand305,132,0.9989926815032959,0.0010073184967041016,QFR57578.1,Klebsiella,MN434096
round6_cand547,132,0.9984393119812012,0.0015606880187988281,QFR57578.1,Klebsiella,MN434096
round6_cand317,132,0.9989628791809082,0.0010371208190917969,QFR57578.1,Klebsiella,MN434096
round6_cand160,132,0.9990879893302917,0.000912010669708252,QFR57578.1,Klebsiella,MN434096
round6_cand268,132,0.9986734390258789,0.0013265609741210938,QFR57578.1,Klebsiella,MN434096
round6_cand280,132,0.998868465423584,0.0011315345764160156,QFR57578.1,Klebsiella,MN434096
round6_cand97,132,0.9989650249481201,0.0010349750518798828,QFR57578.1,Klebsiella,MN434096
round6_cand140,132,0.9991292953491211,0.0008707046508789062,QFR57578.1,Klebsiella,MN434096
round6_cand234,132,0.9990214109420776,0.0009785890579223633,QFR57578.1,Klebsiella,MN434096
round5_cand30,132,0.9990767240524292,0.0009232759475708008,QFR57578.1,Klebsiella,MN434096
round6_cand275,132,0.9990032315254211,0.0009967684745788574,QFR57578.1,Klebsiella,MN434096
