candidate_id,nearest_neighbor_reference_index,nearest_neighbor_cosine_similarity,novelty_distance,nearest_neighbor_protein_id,nearest_neighbor_host_genus,nearest_neighbor_virus_accession
round4_cand200,132,0.9991888403892517,0.000811159610748291,QFR57578.1,Klebsiella,MN434096
round4_cand27,132,0.999311089515686,0.0006889104843139648,QFR57578.1,Klebsiella,MN434096
round4_cand492,132,0.9997590780258179,0.0002409219741821289,QFR57578.1,Klebsiella,MN434096
round4_cand464,132,0.9995694160461426,0.0004305839538574219,QFR57578.1,Klebsiella,MN434096
round4_cand319,132,0.9994565844535828,0.0005434155464172363,QFR57578.1,Klebsiella,MN434096
round4_cand103,132,0.9993122816085815,0.000687718391418457,QFR57578.1,Klebsiella,MN434096
round4_cand8,132,0.9995676279067993,0.0004323720932006836,QFR57578.1,Klebsiella,MN434096
round4_cand249,132,0.9993744492530823,0.0006255507469177246,QFR57578.1,Klebsiella,MN434096
round4_cand467,132,0.9997466802597046,0.00025331974029541016,QFR57578.1,Klebsiella,MN434096
round4_cand537,132,0.9994158744812012,0.0005841255187988281,QFR57578.1,Klebsiella,MN434096
round4_cand209,132,0.9991991519927979,0.0008008480072021484,QFR57578.1,Klebsiella,MN434096
round4_cand420,132,0.9991303086280823,0.0008696913719177246,QFR57578.1,Klebsiella,MN434096
round4_cand197,132,0.9992653727531433,0.0007346272468566895,QFR57578.1,Klebsiella,MN434096
round4_cand586,132,0.9995360374450684,0.0004639625549316406,QFR57578.1,Klebsiella,MN434096
round4_cand60,132,0.9994845986366272,0.0005154013633728027,QFR57578.1,Klebsiella,MN434096
round4_cand436,132,0.9993564486503601,0.0006435513496398926,QFR57578.1,Klebsiella,MN434096
round4_cand288,132,0.9994869232177734,0.0005130767822265625,QFR57578.1,Klebsiella,MN434096
round4_cand599,132,0.9996018409729004,0.0003981590270996094,QFR57578.1,Klebsiella,MN434096
round4_cand47,132,0.9995995759963989,0.0004004240036010742,QFR57578.1,Klebsiella,MN434096
round4_cand356,132,0.9996668100357056,0.0003331899642944336,QFR57578.1,Klebsiella,MN434096
round4_cand74,132,0.9994140863418579,0.0005859136581420898,QFR57578.1,Klebsiella,MN434096
round4_cand191,132,0.9992087483406067,0.0007912516593933105,QFR57578.1,Klebsiella,MN434096
round4_cand445,132,0.9993714094161987,0.0006285905838012695,QFR57578.1,Klebsiella,MN434096
round4_cand106,132,0.9995570182800293,0.0004429817199707031,QFR57578.1,Klebsiella,MN434096
round4_cand539,132,0.9996360540390015,0.00036394596099853516,QFR57578.1,Klebsiella,MN434096
round4_cand2,132,0.9995585083961487,0.00044149160385131836,QFR57578.1,Klebsiella,MN434096
round4_cand104,132,0.9994814991950989,0.000518500804901123,QFR57578.1,Klebsiella,MN434096
round4_cand158,132,0.9993671774864197,0.0006328225135803223,QFR57578.1,Klebsiella,MN434096
round4_cand3,132,0.9995806217193604,0.00041937828063964844,QFR57578.1,Klebsiella,MN434096
round4_cand490,132,0.9997720718383789,0.00022792816162109375,QFR57578.1,Klebsiella,MN434096
round4_cand217,132,0.9992955923080444,0.0007044076919555664,QFR57578.1,Klebsiella,MN434096
round4_cand353,132,0.9997336864471436,0.0002663135528564453,QFR57578.1,Klebsiella,MN434096
round4_cand213,132,0.9993547201156616,0.0006452798843383789,QFR57578.1,Klebsiella,MN434096
round4_cand21,132,0.9995689392089844,0.000431060791015625,QFR57578.1,Klebsiella,MN434096
round4_cand468,132,0.9994961023330688,0.0005038976669311523,QFR57578.1,Klebsiella,MN434096
round4_cand36,132,0.9994704723358154,0.0005295276641845703,QFR57578.1,Klebsiella,MN434096
round4_cand528,132,0.9996927380561829,0.00030726194381713867,QFR57578.1,Klebsiella,MN434096
round4_cand408,132,0.9993096590042114,0.0006903409957885742,QFR57578.1,Klebsiella,MN434096
round4_cand42,132,0.999548077583313,0.0004519224166870117,QFR57578.1,Klebsiella,MN434096
round4_cand89,132,0.9994257688522339,0.0005742311477661133,QFR57578.1,Klebsiella,MN434096
round4_cand151,132,0.9994215965270996,0.0005784034729003906,QFR57578.1,Klebsiella,MN434096
round4_cand127,132,0.9993647933006287,0.0006352066993713379,QFR57578.1,Klebsiella,MN434096
round4_cand574,132,0.9996152520179749,0.0003847479820251465,QFR57578.1,Klebsiella,MN434096
round4_cand345,132,0.9995006322860718,0.0004993677139282227,QFR57578.1,Klebsiella,MN434096
round4_cand207,132,0.9991356134414673,0.0008643865585327148,QFR57578.1,Klebsiella,MN434096
round4_cand119,132,0.9993295669555664,0.0006704330444335938,QFR57578.1,Klebsiella,MN434096
round4_cand18,132,0.9994726181030273,0.0005273818969726562,QFR57578.1,Klebsiella,MN434096
round4_cand313,132,0.999474287033081,0.0005257129669189453,QFR57578.1,Klebsiella,MN434096
round4_cand16,132,0.9995454549789429,0.0004545450210571289,QFR57578.1,Klebsiella,MN434096
round4_cand124,132,0.9995260238647461,0.00047397613525390625,QFR57578.1,Klebsiella,MN434096
